300 2400
291 295 1
291 296 1
291 297 1
291 298 1
291 299 1
292 293 1
292 294 1
292 295 1
292 296 1
292 297 1
292 298 1
292 299 1
292 3 1
293 294 1
293 295 1
293 296 1
293 297 1
293 298 1
293 299 1
293 3 1
293 4 1
294 295 1
294 296 1
294 297 1
294 298 1
294 299 1
294 3 1
294 4 1
294 5 1
295 296 1
295 297 1
295 298 1
295 299 1
295 3 1
295 4 1
295 5 1
295 6 1
296 297 1
296 298 1
296 299 1
296 3 1
296 4 1
296 5 1
296 6 1
296 7 1
297 298 1
297 299 1
297 3 1
297 4 1
297 5 1
297 6 1
297 7 1
297 8 1
297 62 1
298 299 1
298 3 1
298 4 1
298 5 1
298 6 1
298 7 1
298 8 1
298 9 1
299 3 1
299 4 1
299 5 1
299 6 1
299 7 1
299 8 1
299 10 1
