2000 9912
407 1933 1
408 1147 1
408 1771 1
408 77 1
408 1157 1
408 1610 1
408 1374 1
408 1895 1
408 288 1
409 1617 1
409 98 1
409 13 1
409 1925 1
409 1536 1
409 89 1
410 1352 1
410 155 1
410 1779 1
410 389 1
410 124 1
410 406 1
410 364 1
410 1529 1
410 1984 1
410 207 1
410 1956 1
411 1334 1
411 1449 1
411 1920 1
411 167 1
411 1675 1
411 1208 1
411 385 1
412 1976 1
412 1196 1
412 1367 1
412 289 1
413 1668 1
413 102 1
414 935 1
414 1958 1
414 150 1
414 255 1
414 1452 1
414 194 1
414 1421 1
415 1690 1
415 1140 1
415 1155 1
415 1880 1
415 367 1
415 1513 1
415 1728 1
415 156 1
415 186 1
416 1368 1
416 1258 1
417 1543 1
417 1659 1
417 1836 1
417 232 1
417 345 1
417 768 1
418 1476 1
418 67 1
418 415 1
418 1035 1
418 1339 1
418 1700 1
418 320 1
418 1311 1
419 1499 1
419 1860 1
419 406 1
419 846 1
419 393 1
419 1132 1
419 1867 1
420 1145 1
420 110 1
420 1225 1
420 1488 1
421 1475 1
421 1703 1
421 326 1
421 127 1
421 271 1
422 1168 1
422 1967 1
422 1371 1
422 1541 1
422 1697 1
422 1781 1
423 1001 1
423 1131 1
423 1160 1
423 1509 1
423 287 1
423 1461 1
423 274 1
423 1804 1
423 1871 1
424 369 1
425 112 1
425 1847 1
425 1451 1
426 1117 1
426 1134 1
426 1517 1
426 1529 1
426 1984 1
426 296 1
426 1274 1
427 255 1
427 1227 1
427 1168 1
428 1856 1
428 1934 1
428 52 1
428 379 1
428 254 1
428 1315 1
428 180 1
429 1357 1
429 1203 1
429 1893 1
429 1957 1
429 7 1
429 390 1
429 1576 1
429 1390 1
429 184 1
430 1251 1
430 1481 1
430 1485 1
430 1788 1
430 395 1
430 1494 1
430 1291 1
430 420 1
431 181 1
431 569 1
431 351 1
431 178 1
431 1381 1
431 1838 1
431 72 1
432 1160 1
432 1866 1
432 1944 1
432 1972 1
432 1263 1
432 416 1
432 1120 1
432 1629 1
432 1239 1
433 713 1
433 1576 1
433 1928 1
433 197 1
433 1791 1
433 1652 1
433 1178 1
434 624 1
434 1435 1
434 398 1
434 1741 1
434 1363 1
434 1395 1
434 1809 1
434 1938 1
435 1368 1
436 169 1
436 1553 1
436 1683 1
436 272 1
437 1272 1
437 1665 1
437 141 1
437 1791 1
437 308 1
437 1197 1
437 1178 1
438 1187 1
438 1852 1
438 44 1
438 1611 1
438 94 1
439 1526 1
439 1737 1
439 182 1
439 289 1
439 1588 1
439 185 1
439 264 1
440 1193 1
440 1771 1
440 1395 1
440 1694 1
440 1667 1
440 1456 1
440 1863 1
441 1158 1
441 1342 1
441 1264 1
441 74 1
441 1749 1
441 1992 1
441 1691 1
441 1174 1
442 1476 1
442 1700 1
442 1949 1
442 1990 1
442 264 1
443 27 1
443 120 1
443 218 1
443 267 1
443 1456 1
444 1375 1
444 1790 1
444 1394 1
444 1879 1
444 1567 1
445 1706 1
445 1821 1
445 1944 1
445 1795 1
445 1160 1
445 100 1
445 51 1
448 979 1
448 1144 1
448 1607 1
448 284 1
448 398 1
448 1846 1
449 1177 1
449 1278 1
449 1909 1
449 282 1
449 1982 1
449 1251 1
449 1297 1
449 1695 1
449 110 1
450 1179 1
450 1346 1
450 1582 1
450 259 1
450 1809 1
450 310 1
450 135 1
450 1603 1
450 1704 1
451 1756 1
451 458 1
451 1013 1
451 1362 1
451 29 1
451 346 1
452 1501 1
452 1002 1
452 234 1
452 1445 1
452 19 1
452 405 1
452 174 1
452 149 1
452 1553 1
453 1889 1
453 1256 1
453 1351 1
453 1427 1
453 353 1
453 18 1
453 1442 1
453 1788 1
453 295 1
453 90 1
454 1115 1
454 1338 1
454 1603 1
454 1473 1
454 218 1
454 1218 1
454 135 1
455 1870 1
455 1249 1
455 417 1
455 141 1
455 184 1
455 1571 1
456 1286 1
456 1825 1
456 283 1
456 1772 1
456 1331 1
456 1501 1
456 374 1
456 121 1
457 1455 1
457 71 1
457 391 1
457 178 1
458 1901 1
458 1823 1
459 1423 1
459 1440 1
459 1554 1
459 99 1
459 273 1
459 355 1
459 1538 1
459 449 1
459 1139 1
459 1775 1
459 280 1
460 25 1
460 1236 1
460 1455 1
460 1508 1
460 1872 1
460 198 1
460 217 1
461 1376 1
461 442 1
461 8 1
462 1810 1
462 1870 1
462 1306 1
463 147 1
463 1803 1
463 1829 1
463 1469 1
463 1616 1
463 143 1
464 1521 1
464 377 1
464 1204 1
464 1251 1
464 1520 1
465 1164 1
465 1339 1
465 1550 1
465 1600 1
465 401 1
465 1399 1
465 1401 1
465 1877 1
465 418 1
465 168 1
466 1383 1
466 1641 1
466 1930 1
466 1497 1
466 1365 1
466 1382 1
466 1370 1
467 1183 1
467 1340 1
467 1422 1
467 49 1
467 81 1
467 230 1
467 1943 1
467 1342 1
467 1814 1
468 1147 1
468 321 1
468 189 1
468 1300 1
468 1721 1
470 1646 1
470 1781 1
470 1796 1
470 1452 1
470 98 1
470 1215 1
471 1299 1
471 1943 1
471 376 1
471 441 1
471 1322 1
471 1800 1
471 74 1
471 1336 1
472 1156 1
472 1495 1
472 21 1
472 1626 1
472 1579 1
472 13 1
472 1882 1
472 1590 1
472 195 1
472 1372 1
473 1426 1
473 1806 1
473 1964 1
473 1993 1
473 207 1
473 421 1
473 1206 1
473 1310 1
473 1631 1
474 1147 1
474 1863 1
474 1157 1
474 63 1
474 1846 1
475 1645 1
475 824 1
475 1607 1
475 1610 1
475 1771 1
475 1207 1
475 1379 1
475 1694 1
476 1113 1
476 1394 1
476 1540 1
476 1710 1
476 229 1
476 1174 1
477 1148 1
477 1292 1
477 1676 1
477 326 1
477 389 1
477 127 1
478 1568 1
478 1448 1
478 1955 1
478 250 1
478 131 1
478 1101 1
478 1940 1
479 1318 1
479 1894 1
479 9 1
479 524 1
479 411 1
480 1668 1
480 1212 1
480 113 1
481 546 1
481 473 1
481 1745 1
481 342 1
482 1504 1
482 1877 1
482 320 1
482 359 1
482 274 1
482 59 1
482 1146 1
482 186 1
483 1267 1
483 1497 1
483 1564 1
483 1198 1
483 1568 1
483 1815 1
483 1729 1
483 1530 1
484 1978 1
484 1314 1
484 1351 1
484 110 1
484 1935 1
484 461 1
485 1783 1
485 1966 1
485 1432 1
485 1681 1
485 1627 1
485 312 1
485 283 1
485 1824 1
485 1501 1
486 1251 1
486 366 1
486 1116 1
486 280 1
487 1329 1
487 1430 1
487 1785 1
487 418 1
487 1542 1
487 1140 1
487 1519 1
487 186 1
487 1367 1
488 1503 1
488 1540 1
488 1816 1
488 350 1
488 441 1
488 1510 1
488 190 1
488 1294 1
488 1758 1
488 1801 1
488 1174 1
489 1740 1
489 1994 1
489 1564 1
489 407 1
490 1696 1
490 489 1
490 1729 1
490 159 1
490 1344 1
492 1351 1
492 1952 1
492 403 1
492 1945 1
492 1192 1
492 97 1
492 1909 1
492 1423 1
493 1223 1
493 1153 1
493 1267 1
493 1948 1
493 131 1
493 1940 1
494 1831 1
494 222 1
494 175 1
494 1885 1
494 1527 1
494 1821 1
494 1119 1
494 1415 1
495 1246 1
495 1363 1
495 1985 1
495 425 1
495 1847 1
495 122 1
495 1721 1
496 1157 1
496 1123 1
496 1905 1
496 112 1
496 162 1
496 434 1
496 38 1
496 1902 1
496 1938 1
496 237 1
496 177 1
497 1857 1
497 1239 1
497 1784 1
497 1962 1
497 1267 1
498 1246 1
498 1582 1
498 1609 1
498 189 1
498 226 1
498 1704 1
498 434 1
498 1869 1
498 624 1
499 1845 1
499 302 1
499 155 1
499 204 1
499 410 1
499 1960 1
499 382 1
499 1475 1
500 857 1
500 1171 1
500 1882 1
500 1936 1
500 1309 1
500 311 1
500 255 1
500 1524 1
500 1579 1
501 1690 1
501 327 1
501 156 1
501 1526 1
501 185 1
503 1478 1
503 153 1
503 183 1
503 1811 1
503 59 1
504 868 1
504 1344 1
504 40 1
504 240 1
504 1516 1
504 1815 1
504 304 1
504 1857 1
505 1155 1
505 1399 1
505 457 1
506 1138 1
506 1495 1
506 427 1
506 1958 1
506 1720 1
507 580 1
507 1835 1
507 461 1
507 1909 1
507 18 1
507 90 1
507 1889 1
507 1585 1
508 1211 1
508 1936 1
508 427 1
508 1781 1
508 1617 1
508 1570 1
508 1205 1
508 1316 1
509 1177 1
509 1369 1
509 1442 1
509 97 1
509 420 1
509 453 1
509 1297 1
509 1251 1
509 1585 1
510 1209 1
510 72 1
510 431 1
510 49 1
510 488 1
510 1455 1
510 1986 1
510 181 1
510 1834 1
511 1287 1
511 1367 1
511 1632 1
511 1700 1
511 1829 1
511 392 1
511 1973 1
511 1880 1
512 1752 1
512 1755 1
512 4 1
512 308 1
512 300 1
512 1563 1
512 1580 1
512 318 1
513 1601 1
513 1923 1
514 1662 1
514 1772 1
514 1886 1
514 283 1
514 1681 1
514 1124 1
515 1390 1
515 1652 1
515 1957 1
515 334 1
515 145 1
515 1659 1
515 1591 1
515 361 1
516 1421 1
516 1936 1
517 1623 1
517 1278 1
517 1444 1
517 1565 1
517 1630 1
517 1910 1
517 1139 1
518 1474 1
518 1628 1
518 1929 1
518 128 1
518 204 1
518 1621 1
518 1746 1
518 260 1
518 1727 1
519 1399 1
519 1404 1
519 1296 1
519 1990 1
520 335 1
520 38 1
520 112 1
520 228 1
520 344 1
520 1539 1
520 1582 1
521 779 1
521 36 1
521 1547 1
521 1643 1
521 402 1
522 224 1
522 1156 1
522 1626 1
522 131 1
522 506 1
522 75 1
522 1796 1
522 757 1
522 1438 1
523 1479 1
523 846 1
523 1620 1
523 1648 1
523 1475 1
523 1621 1
523 1699 1
523 421 1
524 1223 1
525 1148 1
525 326 1
525 1557 1
525 518 1
525 1620 1
526 924 1
526 448 1
526 1168 1
526 1211 1
526 1392 1
527 1895 1
527 33 1
527 57 1
527 448 1
527 1193 1
527 1555 1
527 1200 1
527 1981 1
528 1161 1
528 1625 1
528 1953 1
528 1793 1
529 1170 1
529 1219 1
529 1342 1
529 1749 1
529 457 1
529 1581 1
529 370 1
530 1135 1
530 891 1
530 1266 1
530 1752 1
530 1979 1
530 232 1
530 238 1
530 303 1
530 433 1
530 294 1
530 1237 1
530 1357 1
530 1957 1
530 1709 1
530 123 1
531 1297 1
531 1440 1
531 1522 1
531 1532 1
531 1977 1
531 97 1
531 397 1
531 1369 1
531 1945 1
532 1323 1
532 1125 1
532 1164 1
532 160 1
532 403 1
532 1942 1
532 193 1
533 1131 1
533 1527 1
533 210 1
533 441 1
533 465 1
533 1343 1
533 1813 1
533 1887 1
533 1330 1
534 151 1
534 222 1
534 445 1
534 1243 1
534 1686 1
534 349 1
534 1304 1
536 1464 1
536 1600 1
536 1604 1
536 1146 1
536 1296 1
536 1829 1
536 380 1
537 1229 1
537 1414 1
537 1772 1
537 54 1
537 293 1
537 1780 1
537 149 1
537 1286 1
537 283 1
537 265 1
538 1249 1
538 303 1
538 345 1
538 60 1
538 1267 1
538 447 1
538 1135 1
538 1615 1
538 106 1
539 924 1
539 1640 1
539 1646 1
539 1711 1
539 15 1
539 70 1
539 1262 1
539 532 1
540 1310 1
540 1547 1
541 1201 1
541 35 1
541 287 1
541 1243 1
542 1726 1
542 229 1
542 1233 1
543 1264 1
543 1394 1
543 17 1
543 49 1
543 1289 1
543 459 1
543 1892 1
543 1294 1
544 114 1
544 1280 1
544 1999 1
544 1848 1
544 1767 1
544 1391 1
544 306 1
545 1145 1
545 1376 1
545 90 1
545 353 1
545 1573 1
545 1481 1
545 1423 1
547 265 1
547 1151 1
547 1681 1
548 1507 1
548 1640 1
548 311 1
548 98 1
548 1216 1
548 1602 1
549 0 1
549 1700 1
549 1924 1
549 105 1
549 1504 1
549 1858 1
549 1832 1
549 1404 1
549 1526 1
549 1446 1
549 236 1
550 1519 1
550 1550 1
550 1877 1
550 339 1
550 418 1
550 1339 1
550 359 1
551 1329 1
551 1339 1
551 1519 1
551 375 1
551 392 1
551 369 1
551 1717 1
551 1829 1
551 1572 1
551 380 1
551 1504 1
551 146 1
551 182 1
552 1198 1
552 879 1
552 490 1
552 1994 1
552 411 1
553 1404 1
553 418 1
553 501 1
553 168 1
553 1884 1
553 1642 1
553 1469 1
553 1924 1
553 791 1
554 8 1
554 295 1
554 397 1
554 507 1
554 545 1
554 1889 1
554 273 1
554 1440 1
554 1494 1
555 1139 1
555 486 1
555 1281 1
556 1243 1
556 1458 1
556 1644 1
556 1944 1
558 1823 1
558 458 1
559 1153 1
559 244 1
559 251 1
559 1447 1
559 558 1
559 1307 1
560 613 1
560 1222 1
560 1315 1
560 1405 1
560 51 1
560 139 1
560 203 1
560 432 1
561 902 1
561 1228 1
561 83 1
561 86 1
561 130 1
561 364 1
561 372 1
561 1493 1
561 1698 1
561 1815 1
561 1805 1
562 735 1
562 1236 1
562 1691 1
562 1255 1
562 256 1
563 1816 1
563 338 1
563 476 1
563 206 1
563 1904 1
563 72 1
564 1871 1
564 309 1
564 560 1
564 1263 1
564 1851 1
565 1790 1
565 391 1
565 467 1
565 1170 1
565 1874 1
565 1691 1
566 1710 1
566 565 1
566 467 1
566 1217 1
567 1566 1
567 1831 1
567 1515 1
567 1849 1
568 1217 1
568 42 1
568 252 1
568 990 1
568 368 1
570 1377 1
570 1384 1
570 1987 1
570 156 1
570 179 1
570 279 1
570 1636 1
571 1199 1
571 1302 1
571 1496 1
571 1629 1
571 1831 1
571 299 1
571 534 1
571 1405 1
571 1673 1
572 890 1
572 1563 1
572 455 1
572 1576 1
572 523 1
572 780 1
572 1928 1
572 713 1
572 66 1
572 1357 1
573 1216 1
573 1796 1
573 539 1
573 470 1
573 522 1
573 340 1
573 1118 1
573 269 1
574 236 1
574 1513 1
574 1633 1
574 1768 1
574 327 1
574 465 1
574 1146 1
574 332 1
574 1401 1
574 442 1
574 1377 1
574 1841 1
575 1812 1
575 1530 1
575 1560 1
575 1994 1
575 208 1
575 483 1
575 1738 1
576 1226 1
576 1330 1
576 1461 1
576 1477 1
576 1866 1
576 1926 1
576 337 1
576 432 1
576 423 1
576 1792 1
576 1687 1
577 1178 1
577 1652 1
577 1752 1
577 1959 1
577 163 1
577 294 1
577 300 1
577 1979 1
577 262 1
577 1484 1
577 1114 1
578 213 1
578 1692 1
578 463 1
578 1850 1
578 494 1
578 490 1
578 482 1
578 1924 1
578 1185 1
578 61 1
578 1730 1
579 1887 1
579 1926 1
579 1997 1
579 564 1
579 291 1
579 1120 1
579 1792 1
579 567 1
579 1509 1
581 1181 1
581 1879 1
581 1997 1
581 691 1
581 349 1
581 1199 1
581 1231 1
581 1670 1
582 1259 1
582 1810 1
582 462 1
582 1677 1
582 1356 1
582 1891 1
582 1665 1
582 1913 1
582 361 1
583 1001 1
583 1068 1
583 1226 1
583 576 1
583 1614 1
584 1 1
584 1529 1
584 1929 1
584 1975 1
584 127 1
584 421 1
584 426 1
584 1860 1
584 326 1
585 224 1
585 340 1
585 530 1
585 1172 1
585 520 1
585 539 1
586 1210 1
586 1561 1
586 1666 1
586 274 1
586 325 1
586 180 1
586 1795 1
586 1304 1
586 564 1
586 1849 1
587 1912 1
587 180 1
587 1181 1
587 1305 1
587 235 1
587 1871 1
587 1862 1
587 22 1
587 534 1
587 214 1
587 1239 1
587 103 1
587 1831 1
587 546 1
588 58 1
588 1702 1
588 1586 1
588 1371 1
588 1570 1
588 1443 1
588 1463 1
589 1689 1
589 64 1
589 356 1
589 478 1
589 101 1
589 125 1
589 1641 1
589 1962 1
589 1383 1
590 1812 1
590 1198 1
590 1267 1
590 1383 1
590 1497 1
590 1766 1
590 489 1
590 248 1
590 258 1
590 159 1
590 1815 1
590 329 1
592 336 1
592 1259 1
592 1272 1
592 1576 1
592 161 1
592 429 1
592 1543 1
592 1893 1
592 212 1
593 868 1
593 490 1
593 83 1
593 438 1
594 768 1
594 1891 1
594 84 1
594 1591 1
594 891 1
594 582 1
594 1833 1
594 1576 1
594 1122 1
595 191 1
595 22 1
595 576 1
595 613 1
595 100 1
595 1343 1
596 0 1
596 1404 1
596 1478 1
596 105 1
596 1841 1
596 182 1
596 1373 1
596 1339 1
596 1146 1
596 1739 1
596 289 1
597 1813 1
597 1509 1
597 1644 1
597 1131 1
597 235 1
598 857 1
598 1194 1
598 1733 1
598 1796 1
598 935 1
598 1118 1
598 118 1
598 104 1
598 1188 1
598 194 1
599 425 1
599 520 1
599 1353 1
599 408 1
599 120 1
599 57 1
599 216 1
599 1246 1
600 258 1
600 1516 1
600 1754 1
600 44 1
600 1127 1
601 1204 1
601 1288 1
601 1351 1
601 1695 1
601 1835 1
601 110 1
601 154 1
603 1538 1
603 517 1
603 550 1
603 1297 1
603 531 1
603 835 1
603 18 1
603 1177 1
603 62 1
604 791 1
604 1287 1
604 1377 1
604 1513 1
604 1519 1
604 1537 1
604 243 1
604 578 1
604 1355 1
604 439 1
604 1146 1
604 1384 1
604 153 1
604 1367 1
604 101 1
605 1872 1
605 71 1
605 246 1
605 476 1
605 1219 1
605 1892 1
605 365 1
605 1605 1
606 1889 1
606 486 1
606 1837 1
606 1982 1
607 1229 1
607 1284 1
607 1713 1
607 265 1
607 1002 1
607 1240 1
607 1165 1
607 1261 1
607 456 1
608 1340 1
608 365 1
608 1322 1
608 1183 1
608 1758 1
608 1467 1
608 246 1
608 1786 1
608 467 1
609 1190 1
609 1690 1
609 1384 1
609 179 1
609 1700 1
609 604 1
609 1976 1
609 332 1
610 458 1
610 1465 1
610 30 1
610 478 1
610 240 1
611 1125 1
611 1211 1
611 1707 1
611 535 1
611 1597 1
612 813 1
612 1488 1
612 1982 1
612 154 1
612 220 1
612 420 1
612 555 1
612 1444 1
612 1145 1
612 1485 1
612 1889 1
612 1150 1
612 486 1
614 1708 1
614 1711 1
614 525 1
614 172 1
614 521 1
614 499 1
614 1779 1
614 540 1
614 410 1
614 1883 1
614 242 1
615 1132 1
615 1584 1
615 96 1
615 518 1
615 1663 1
615 260 1
615 1499 1
615 1502 1
615 1403 1
615 1643 1
615 473 1
616 1908 1
616 1959 1
616 1409 1
616 1122 1
616 1237 1
616 297 1
616 1114 1
616 1173 1
616 45 1
616 245 1
616 572 1
616 308 1
616 1810 1
616 890 1
617 1656 1
617 1171 1
617 1719 1
617 13 1
617 1211 1
617 1301 1
617 1421 1
617 1215 1
617 165 1
617 1443 1
617 1273 1
617 1678 1
618 1218 1
618 1770 1
618 1985 1
618 216 1
618 582 1
618 1200 1
618 373 1
618 1667 1
619 1395 1
619 1915 1
619 218 1
619 1214 1
619 1470 1
620 1224 1
620 347 1
620 1292 1
620 1620 1
620 1900 1
620 96 1
620 172 1
620 406 1
620 574 1
620 1984 1
620 1845 1
621 1376 1
621 1630 1
621 1910 1
621 1520 1
621 1522 1
622 446 1
622 47 1
622 1188 1
622 1410 1
622 1602 1
622 472 1
622 522 1
622 1273 1
623 36 1
623 1278 1
623 430 1
623 453 1
623 555 1
623 1139 1
623 1569 1
623 24 1
623 459 1
624 147 1
624 1157 1
625 1801 1
625 1191 1
625 1751 1
625 217 1
625 1927 1
625 354 1
626 1557 1
626 1923 1
626 1746 1
626 598 1
626 1708 1
626 1489 1
626 584 1
626 1276 1
627 813 1
627 1130 1
627 1488 1
627 397 1
627 486 1
627 492 1
627 1505 1
627 1575 1
627 1554 1
627 1133 1
628 1878 1
628 1359 1
628 348 1
628 394 1
628 553 1
628 1743 1
628 1515 1
628 176 1
628 108 1
628 203 1
628 52 1
629 1556 1
629 1434 1
629 1389 1
629 1727 1
629 1873 1
629 1922 1
629 584 1
629 1358 1
629 1148 1
629 1529 1
629 1242 1
629 402 1
629 1876 1
630 1725 1
630 1761 1
630 285 1
630 448 1
631 1791 1
631 297 1
631 184 1
631 46 1
631 1752 1
631 1357 1
631 1959 1
632 1189 1
632 597 1
632 1851 1
632 1477 1
633 1434 1
633 1557 1
633 1474 1
633 1711 1
633 1746 1
633 1529 1
633 382 1
633 406 1
634 180 1
634 1222 1
634 1944 1
634 1972 1
634 51 1
634 209 1
634 1397 1
634 564 1
634 254 1
636 1204 1
636 99 1
636 129 1
636 1487 1
636 1889 1
636 397 1
636 1281 1
636 623 1
636 1269 1
637 1780 1
637 173 1
637 416 1
637 1257 1
637 1757 1
637 114 1
637 1772 1
638 1489 1
638 1529 1
638 242 1
638 243 1
638 271 1
638 381 1
638 296 1
638 1290 1
638 1718 1
638 402 1
639 1349 1
639 1470 1
639 1974 1
639 196 1
639 378 1
639 474 1
639 1981 1
639 957 1
639 1603 1
639 285 1
639 619 1
640 380 1
640 1164 1
640 1550 1
640 1469 1
640 392 1
640 1596 1
640 1728 1
640 519 1
641 1519 1
641 1046 1
641 1296 1
641 640 1
641 553 1
641 1664 1
641 148 1
642 1002 1
642 1245 1
642 1331 1
642 1627 1
642 19 1
642 164 1
642 1126 1
642 1551 1
642 1391 1
642 1824 1
642 1753 1
643 424 1
643 1339 1
643 1633 1
643 1692 1
643 1841 1
643 185 1
643 641 1
644 1486 1
644 1655 1
644 1868 1
644 1961 1
644 1975 1
644 1929 1
644 1556 1
644 1923 1
645 1179 1
645 1654 1
645 196 1
645 1453 1
645 122 1
645 549 1
646 147 1
646 1446 1
646 213 1
646 0 1
647 1568 1
647 1228 1
647 1530 1
647 1689 1
647 1852 1
647 30 1
647 64 1
647 215 1
647 478 1
647 479 1
647 1823 1
647 1223 1
647 1948 1
648 1382 1
648 86 1
648 466 1
648 23 1
648 1187 1
649 1634 1
649 1090 1
649 1273 1
649 1646 1
649 13 1
649 1421 1
649 1597 1
649 138 1
649 107 1
649 221 1
650 1207 1
650 1238 1
650 226 1
650 404 1
650 1667 1
650 1295 1
650 1456 1
651 1303 1
651 1370 1
651 1955 1
651 1962 1
651 94 1
651 131 1
651 407 1
651 478 1
652 1501 1
652 1229 1
652 1391 1
652 1419 1
652 1662 1
652 1757 1
652 1971 1
652 680 1
652 1490 1
653 1396 1
653 1854 1
653 1983 1
653 86 1
653 251 1
653 385 1
653 559 1
653 1362 1
653 600 1
653 1267 1
653 1807 1
653 552 1
653 1729 1
653 29 1
654 1090 1
654 1707 1
654 1782 1
654 107 1
654 1593 1
654 1392 1
654 47 1
655 1923 1
655 1435 1
655 1711 1
655 1718 1
655 172 1
655 302 1
655 421 1
655 277 1
655 1806 1
655 1426 1
655 1975 1
656 1322 1
656 1393 1
656 1546 1
656 1758 1
656 1797 1
656 563 1
656 338 1
656 331 1
656 1299 1
657 524 1
658 1365 1
658 1564 1
658 192 1
658 1568 1
658 1859 1
659 1490 1
659 435 1
659 1002 1
659 1129 1
659 1240 1
659 1258 1
659 1308 1
659 1971 1
659 362 1
659 528 1
659 1713 1
659 121 1
659 1414 1
659 514 1
660 1656 1
660 47 1
660 1090 1
660 1606 1
660 1626 1
660 195 1
660 221 1
660 1316 1
660 1773 1
660 427 1
660 1906 1
660 1323 1
661 1391 1
661 1419 1
661 1662 1
661 1953 1
661 312 1
661 69 1
661 1999 1
661 2 1
662 1734 1
662 302 1
662 1244 1
662 1703 1
662 1727 1
662 1873 1
662 633 1
662 584 1
663 137 1
663 400 1
663 597 1
663 333 1
664 768 1
664 1249 1
664 1398 1
664 1659 1
664 1979 1
664 161 1
664 572 1
664 1197 1
664 1135 1
664 1599 1
665 1204 1
665 1442 1
665 1982 1
665 1137 1
665 1444 1
665 1427 1
666 1126 1
666 1483 1
666 1789 1
666 544 1
666 668 1
666 286 1
666 1445 1
666 1253 1
666 659 1
667 1878 1
667 1673 1
667 1926 1
667 175 1
667 534 1
667 663 1
667 51 1
667 546 1
667 1668 1
670 1892 1
670 142 1
670 252 1
670 568 1
670 206 1
671 280 1
671 1837 1
671 397 1
671 461 1
671 545 1
671 99 1
671 601 1
671 1427 1
671 555 1
672 1900 1
672 1929 1
672 532 1
672 1486 1
672 322 1
672 1883 1
672 204 1
672 406 1
672 779 1
672 521 1
672 1663 1
673 36 1
673 1244 1
673 1352 1
673 1413 1
673 1529 1
673 1746 1
673 172 1
673 621 1
673 540 1
673 242 1
673 1547 1
673 1534 1
673 1701 1
674 1532 1
674 387 1
674 1522 1
674 397 1
675 1729 1
675 48 1
675 552 1
675 561 1
675 651 1
675 1514 1
675 250 1
675 879 1
675 1861 1
676 1583 1
676 1942 1
676 1372 1
676 1216 1
676 617 1
676 1541 1
677 1245 1
677 121 1
677 388 1
677 1229 1
677 1079 1
677 1954 1
677 1159 1
677 1129 1
678 1119 1
678 1302 1
678 1879 1
678 560 1
678 137 1
678 1878 1
679 1507 1
679 118 1
679 340 1
679 506 1
679 522 1
679 539 1
679 1906 1
679 1773 1
679 1168 1
680 1445 1
680 668 1
680 114 1
680 1490 1
681 1767 1
681 724 1
681 1213 1
681 1578 1
681 39 1
681 405 1
681 637 1
682 1272 1
682 1571 1
682 1577 1
682 197 1
682 318 1
682 345 1
682 616 1
682 1387 1
682 1398 1
682 184 1
683 1310 1
683 1435 1
683 1631 1
683 1961 1
683 672 1
683 662 1
683 204 1
683 1845 1
683 1764 1
683 477 1
683 124 1
683 341 1
684 668 1
684 1724 1
684 1247 1
684 435 1
684 1898 1
684 1601 1
684 1159 1
685 1745 1
685 413 1
685 1527 1
685 1769 1
685 1997 1
685 502 1
685 628 1
686 1313 1
686 1657 1
686 397 1
686 1532 1
687 380 1
687 1366 1
687 1692 1
687 1728 1
687 1841 1
687 282 1
687 505 1
687 1526 1
687 1829 1
687 1329 1
687 412 1
687 1196 1
688 1738 1
688 131 1
688 16 1
688 29 1
688 1852 1
689 1982 1
689 18 1
689 464 1
689 1788 1
689 280 1
690 1611 1
690 159 1
690 346 1
690 83 1
690 610 1
690 466 1
690 1282 1
690 240 1
691 1212 1
691 1912 1
692 18 1
692 56 1
692 99 1
692 220 1
692 492 1
692 387 1
692 1569 1
692 377 1
693 935 1
693 1392 1
693 1452 1
693 1562 1
693 1796 1
693 255 1
693 1782 1
693 1828 1
694 202 1
694 152 1
694 577 1
694 637 1
694 1578 1
694 537 1
694 19 1
695 1843 1
695 121 1
695 456 1
695 363 1
695 514 1
695 642 1
695 1966 1
695 1257 1
696 1668 1
696 323 1
696 333 1
696 625 1
696 1120 1
697 846 1
697 1426 1
697 1993 1
697 326 1
697 521 1
697 1406 1
697 674 1
697 128 1
698 1420 1
698 1639 1
698 1710 1
698 1722 1
698 488 1
698 1264 1
698 1289 1
699 990 1
699 298 1
699 543 1
699 566 1
699 365 1
699 1639 1
699 1897 1
699 670 1
700 1698 1
700 199 1
700 356 1
700 504 1
700 577 1
700 329 1
700 1774 1
700 674 1
700 1962 1
700 1854 1
701 1398 1
701 1365 1
701 417 1
701 1665 1
701 1709 1
701 1652 1
701 345 1
702 369 1
702 1323 1
703 447 1
703 891 1
703 1652 1
703 1988 1
703 212 1
703 1266 1
704 1336 1
704 1921 1
704 72 1
704 74 1
704 270 1
704 338 1
704 676 1
704 562 1
704 1722 1
704 1294 1
705 1605 1
705 249 1
705 431 1
706 1734 1
706 1333 1
706 1584 1
706 352 1
706 421 1
706 1711 1
706 1620 1
706 1462 1
707 580 1
707 1326 1
707 1485 1
707 1565 1
707 1314 1
707 686 1
707 355 1
707 90 1
708 1207 1
708 1238 1
708 1473 1
708 1582 1
708 196 1
708 468 1
708 475 1
708 1147 1
708 448 1
708 378 1
708 498 1
708 496 1
708 1214 1
708 38 1
708 1295 1
709 1355 1
709 1587 1
709 1739 1
709 182 1
709 550 1
709 1642 1
709 168 1
709 1430 1
710 1288 1
710 1313 1
710 1798 1
710 353 1
710 1935 1
710 461 1
710 1442 1
711 1353 1
711 515 1
711 520 1
711 360 1
711 73 1
711 1300 1
712 1327 1
712 1650 1
712 1981 1
714 1346 1
714 624 1
714 1354 1
714 1418 1
714 1741 1
714 1761 1
714 120 1
714 276 1
714 475 1
715 791 1
715 1588 1
715 1789 1
715 53 1
715 148 1
715 1324 1
715 574 1
